UnitId,GeographicArea,Gacc,WildlandRole,UnitType,Department,Agency,Parent,Country,State,Code,Name,OrgCode,Address,Phone,Email,Started,Modified
USIDG1X,GB,USUTGBC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,G1X,Gem County Fire District #1,,"115 West 3rd Street, Emmett, ID 83617   Idaho ",,,20110202,20110202
USIDG2X,GB,USUTGBC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,G2X,Gem County Fire District #2,,"11655 North Hwy 52, Ola, ID 83657   Idaho ",,,20110202,20110202
USIDGBK,GB,USUTGBC,Fire/Radio Caches,Interagency,,,,US,ID,GBK,Great Basin Interagency Fire Cache,,   Idaho ,,,,20030331
USIDGBTC,GB,USUTGBC,Incident Host Geographic,US Federal,DOI,BLM,,US,ID,GBTC,Great Basin Training Center,,   Idaho ,,,20040719,20040719
USIDGCVX,NR,USMTNRC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,GCVX,Glenwood/Caribel Volunteer Fire Department,,1417 Glenwood Road  Kamiah Idaho 83536,2089352226,,20090518,20161019
USIDGDX,GB,USUTGBC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,GDX,Gooding Rural Fire Protection District,,   Idaho ,,,20040608,20100617
USIDGENX,NR,USMTNRC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,GENX,Genesee Rural Fire Department,,140 W Walnut St  Genesee Idaho 83832,2082851621,,20090518,20161019
USIDGJX,GB,USUTGBC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,GJX,Grandjean Rural Fire Department,,"636 Grandjean Road, Grandjean, ID 83637   Idaho ",,,20110202,20110202
USIDGLR,GB,USUTGBC,Incident Host Geographic,US Federal,DOI,FWS,,US,ID,GLR,Grays Lake National Wildlife Refuge,,   Idaho ,,,,20030331
USIDGOX,GB,USUTGBC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,GOX,Gooding County,,   Idaho ,,,20100624,20100624
USIDGRAX,NR,USMTNRC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,GRAX,Grangeville Rural Fire Department,,225 W North St  Grangeville Idaho 83530,2089832851,,20090518,20161019
USIDGRRX,NR,USMTNRC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,GRRX,Greer Rural Fire Department,,1310 F Street  Lewiston Idaho 83501,2087502040,,20090518,20161019
USIDGRX,GB,USUTGBC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,GRX,Grandview Fire Protection District,,"720 Rosevelt Street, Grandview, ID 83624   Idaho ",,,20110202,20110202
USIDGVC,NR,USMTNRC,Dispatch/Coordination Center,Interagency,,,,US,ID,GVC,Grangeville Interagency Dispatch Center,,104 Airport Rd  Grangeville Idaho 83530,2089836800,,20060119,20161019
USIDGVX,GB,USUTGBC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,GVX,Garden Valley Fire Protection District - ID,,"17 Wildwood Drive, Garden Valley, ID, 83622   Idaho ",,,20110202,20110202
USIDHAT,GB,USUTGBC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,HAT,Hailey City Fire,,   Idaho ,,,20040624,20040624
USIDHBX,GB,USUTGBC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,HBX,Horseshoe Bend Fire Protection District,,"Hwy 55 and Ada, Horseshoe Bend, ID 83629   Idaho ",,,20110202,20110202
USIDHFP,GB,USUTGBC,Incident Host Geographic,US Federal,DOI,NPS,,US,ID,HFP,Hagerman Fossil Beds National Monument,,   Idaho ,,,,20030331
USIDHFR,GB,USUTGBC,Incident Host Geographic,US Federal,DOI,FWS,,US,ID,HFR,Hagerman National Fish Hatchery,,   Idaho ,,,,20030331
USIDHGR,GB,USUTGBC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,HGR,Hagerman Fire,,   Idaho ,,,20051031,20051031
USIDHMTX,NR,USMTNRC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,HMTX,Hall Mountain Volunteer Fire Department,,PO Box 159  Eastport Idaho 83826,2082672458,,20090518,20161019
USIDHOPX,NR,USMTNRC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,HOPX,Hope-East Hope Fire District,,   Idaho ,,,20090518,20090518
USIDHOX,GB,USUTGBC,Incident Host Geographic,Non-Government,ID,C&L,,US,ID,HOX,Homedale Rural Fire Department,,"12 W. Colorado, Homedale, ID 83682   Idaho ",,,20110202,20110202
USIDHSRX,NR,USMTNRC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,HSRX,Hauser Lake Fire Protection District,,10728 N Hauser Lake Rd  Hauser Idaho 83854,2087731174,,20090518,20161019
USIDHSX,GB,USUTGBC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,HSX,Horseshoe Bend City Fire Department,,"2855 Hwy 55, Horseshoe Bend, ID 83629   Idaho ",,,20110202,20110202
USIDHVDX,NR,USMTNRC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,HVDX,Harpster Volunteer Fire Department,,Newsome Rd HC 66 Box 415 Harpster Idaho 83539,2089832098,,20090518,20161019
USIDICX,GB,USUTGBC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,ICX,Idaho City Volunteer Fire Department,,"3861 Hwy 21, Idaho City, ID 83631   Idaho ",,,20110202,20110202
USIDIDNG,GB,USUTGBC,Resource Provider Only,US State,ST/L,OES,,US,ID,IDNG,Idaho National Guard,,4040 W Guard Street  Boise Idaho 83705,2084225011,ng.id.idarng.mbx.ngid-joc@mail.mil,20170618,20170618
USIDIDO,GB,USUTGBC,Incident Host Geographic,US State,ID,DL,,US,ID,IDO,Idaho Department of Corrections,,   Idaho ,801-531-5320,dhamill@fs.fed.us,20050404,20070208
USIDIDS,GB,USUTGBC,Incident Host Geographic,US State,ID,DL,,US,ID,IDS,Idaho Department of Lands,,   Idaho ,,,,20050204
USIDIFD,GB,USUTGBC,Incident Host Geographic,US Federal,DOI,BLM,,US,ID,IFD,Idaho Falls District,,   Idaho ,,,,20050309
USIDINE,GB,USUTGBC,Incident Host Geographic,US Federal,DOE,,,US,ID,INE,Idaho National Laboratory,,"2525 Fremont Ave. Idaho Falls, ID   Idaho ",208-526-0404,,,20140113
USIDIOEM,GB,USUTGBC,Incident Host Geographic,US State,ST/L,FFC,,US,ID,IOEM,Idaho Office of Emergency Management,,4040 W Guard St # 600  Boise Idaho 83705,2084223040,,20180222,20180222
USIDIPF,NR,USMTNRC,Incident Host Geographic,US Federal,USDA,FS,,US,ID,IPF,Idaho Panhandle National Forest,,3815 Schreiber Way  Coeur d'Alene Idaho 83815,2087657233,,,20161019
USIDIPS,GB,USUTGBC,Incident Host Geographic,US State,ID,SP,,US,ID,IPS,Idaho Department of Parks and Recreation,,   Idaho ,,,,20050511
USIDISO,GB,USUTGBC,Incident Host Geographic,US Federal,DOI,BLM,,US,ID,ISO,Idaho State Office,,   Idaho ,,,,20030331
USIDIVN,GB,USUTGBC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,IVN,Indian Valley Rural Fire Department,,"8355 W. State Street, Boise, ID 83714   Idaho ",2083343488,,20130823,20130823
USIDJET,GB,USUTGBC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,JET,Jerome City Fire,,   Idaho ,,,20040624,20040624
USIDJFC,GB,USUTGBC,Dispatch/Coordination Center,US Federal,DOI,BLM,,US,ID,JFC,Boise Smokejumpers Dispatch,,"3833 S. Development Ave. Boise, ID 83705   Idaho ",208-387-5426,,,20101013
USIDJMX,GB,USUTGBC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,JMX,Jerome County,,   Idaho ,,,20100624,20100624
USIDJRX,GB,USUTGBC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,JRX,Jerome Rural Fire District #1,,   Idaho ,,,20040608,20100617
USIDJULX,NR,USMTNRC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,JULX,Juliaetta Volunteer Fire Department,,1616 Hwy 3  Juliaetta Idaho 83535,2082763700,,20090518,20161019
USIDKAMX,NR,USMTNRC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,KAMX,Kamiah Volunteer Fire Department,,515 Main Street  Kamiah Idaho 83536,2089350935,,20090518,20161019
USIDKENX,NR,USMTNRC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,KENX,Kendrick Volunteer Fire Department,,100 Main St PO Box 306 Kendrick Idaho 83537,2082895155,,20090518,20161019
USIDKER,GB,USUTGBC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,KER,Ketchum Rural,,   Idaho ,,,20051031,20051031
USIDKET,GB,USUTGBC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,KET,Ketchum City,,   Idaho ,,,20040624,20040624
USIDKFH,NR,USMTNRC,Incident Host Geographic,US Federal,DOI,FWS,,US,ID,KFH,Kooskia Fish Hatchery,,Route 1 Box 98A  Kooskia Idaho 83539,2089624272,,20160716,20161019
USIDKHR,GB,USUTGBC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,KHR,King Hill Rural,,   Idaho ,,,20051031,20051031
USIDKOR,NR,USMTNRC,Incident Host Geographic,US Federal,DOI,FWS,,US,ID,KOR,Kootenai National Wildlife Refuge,,287 Westside Rd  Bonners Ferry Idaho 83805,2082673888,,,20161019
USIDKSKX,NR,USMTNRC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,KSKX,Kooskia Fire Department,,401 Front St PO Box 126 Kooskia Idaho 83539,2089264684,,20090518,20161019
USIDKTNX,NR,USMTNRC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,KTNX,Kootenai County Fire & Rescue,,1590 E Seltice Way  Post Falls Idaho 83854,2087778500,,20090518,20161019
USIDKTVX,NR,USMTNRC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,KTVX,Kootenai Valley Forest Protection District,,6327 Main Street  Bonners Ferry Idaho 83805,2082675577,,20090518,20161020
USIDKVS,NR,USMTNRC,Incident Host Geographic,US State,ID,DL,,US,ID,KVS,Kootenai Valley Area Office,,   Idaho ,,,,20030331
USIDLAPX,NR,USMTNRC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,LAPX,Lapwai Fire Department,,218 Alder Ave W  Lapwai Idaho 83540,2088432212,,20090518,20161020
USIDLENX,NR,USMTNRC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,LENX,Evergreen Rural Fire Department,,4333 Middle Rd  Lenore Idaho 83541,2084765362,,20090518,20161020
USIDLEWX,NR,USMTNRC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,LEWX,Lewiston Fire Department,,1245 Idaho St  Lewiston Idaho 83501,2087433554,,20090518,20161020
USIDLEX,GB,USUTGBC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,LEX,Lehmi County,,   Idaho ,,,,20030331
USIDLG09,NR,USMTNRC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,LG09,Benewah County,,701 W College Ave  St. Maries Idaho 83861,2082453212,,20050401,20161020
USIDLG17,NR,USMTNRC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,LG17,Bonner County,,1500 Highway 2  Sandpoint Idaho 83864,2082553630,,20050401,20161020
USIDLG21,NR,USMTNRC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,LG21,Boundary County,,6452 Kootenai St  Bonners Ferry Idaho 83805,2082677723,,20050401,20161020
USIDLG35,NR,USMTNRC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,LG35,Clearwater County,,150 Michigan Ave  Orofino Idaho 83544,2084763615,,20090518,20161020
USIDLG49,NR,USMTNRC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,LG49,Idaho County,,320 West Main St  Grangeville Idaho 83530,2089832751,,20090518,20161020
USIDLG55,NR,USMTNRC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,LG55,Kootenai County,,451 Government Way  Coeur d'Alene Idaho 83814,2084461000,,20050401,20161020
USIDLG57,NR,USMTNRC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,LG57,Latah County,,522 South Adams PO Box 8068 Moscow Idaho 83843,2088837208,,20090518,20161020
USIDLG61,NR,USMTNRC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,LG61,Lewis County,,510 Oak Street  Nezperce Idaho 83543,2089372380,,20090518,20161020
USIDLG69,NR,USMTNRC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,LG69,Nez Perce County,,1225 Idaho Street  Lewiston Idaho 83501,2087993084,,20090518,20161020
USIDLG79,NR,USMTNRC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,LG79,Shoshone County,,717 Bank Street  Wallace Idaho 83873,2085124555,,20050401,20161020
USIDLNX,GB,USUTGBC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,LNX,Lincoln County,,   Idaho ,,,20040608,20040608
USIDLOX,GB,USUTGBC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,LOX,Lowman Volunteer Fire District,,"8000 HWY 21, Lowman, ID 83637  Lowman Idaho 83637",2082593420,,20110202,20170618
USIDLPE,GB,USUTGBC,Incident Host Geographic,US Federal,DOD,USACE,,US,ID,LPE,Lucky Peak Dam and Lake,,   Idaho ,,,20100219,20100219
USIDMAX,GB,USUTGBC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,MAX,Marsing Rural Fire Department,,"308 Main Street, Marsing, ID 83639   Idaho ",,,20110202,20110302
USIDMCN,GB,USUTGBC,Resource Provider Only,US County/Local,ID,C&L,,US,ID,MCN,Madison Fire Department,,26 North Center  Rexburg Idaho 83440,2083593010,,20160204,20160204
USIDMCS,NR,USMTNRC,Incident Host Geographic,US State,,,,US,ID,MCS,Maggie Creek Area Office,,913 Third St  Kamiah Idaho 83536,2089352141,,,20161020
USIDMCX,GB,USUTGBC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,MCX,Mountain Home City Fire Department,,"220 S. 2nd East, Mt. Home, ID 83647   Idaho ",,,20110202,20110202
USIDMDS,GB,USUTGBC,Resource Provider Only,US State,ST/L,HQ,,US,ID,MDS,Idaho Military Division,,4040 W Guard Street  Boise Idaho 83705,2084225011,,20180221,20180221
USIDMEX,GB,USUTGBC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,MEX,Melba Rural Fire Protection District,,"408 Carrie Ave, Melba, ID 83641   Idaho ",,,20110202,20110202
USIDMFH,GB,USUTGBC,Resource Provider Only,US Federal,DOI,FWS,,US,ID,MFH,McCall Fish Hatchery,,300 Mather Road  McCall Idaho 83638,2086342690,james_forsythe@fws.gov,20160617,20170109
USIDMFN,GB,USUTGBC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,MFN,McCall Fire Protection District,,"201 Deinhard Lane, McCall, ID 83638   Idaho ",208-634-7070,,20130813,20130813
USIDMHQ,GB,USUTGBC,Incident Host Geographic,US Federal,DOD,USAF,,US,ID,MHQ,Mountain Home Air Force Base,,   Idaho ,,,20100211,20100930
USIDMHX,GB,USUTGBC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,MHX,Mountain Home Rural Fire Protection District,,"550 N. Main Street, Mt. Home, ID 83647   Idaho ",,,20110202,20110202
USIDMIP,GB,USUTGBC,Incident Host Geographic,US Federal,DOI,NPS,,US,ID,MIP,Minidoka National Historic Site,,"PO Box 570 Hagerman, ID 83332  Hagerman Idaho 83332",2088374793,,20070910,20180220
USIDMIS,NR,USMTNRC,Incident Host Geographic,US State,,,,US,ID,MIS,Mica Area Office,,3258 W Industrial Loop  Coeur d'Alene Idaho 83815,2087691577,,,20161020
USIDMIX,GB,USUTGBC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,MIX,Minidoka County Fire Protection District,,   Idaho ,,,20040608,20051031
USIDMKIX,NR,USMTNRC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,MKIX,Mica-Kidd Island Fire Protection District,,6891 W Kidd Island Rd  Coeur d'Alene Idaho 83814,2087697946,,20090518,20161020
USIDMLLX,NR,USMTNRC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,MLLX,Mullan Volunteer Fire Department,,PO Box 422  Mullan Idaho 83846,2085127121,,20090518,20161020
USIDMNR,GB,USUTGBC,Incident Host Geographic,US Federal,DOI,FWS,,US,ID,MNR,Minidoka National Wildlife Refuge,,   Idaho ,,,,20030331
USIDMNX,GB,USUTGBC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,MNX,Minidoka County,,"724 H Street, Rupert, ID 83350   Idaho ",,,20100615,20100615
USIDMOSX,NR,USMTNRC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,MOSX,Moscow Rural Fire Department,,229 Pintail Lane  Moscow Idaho 83843,2088822831,,20090518,20161020
USIDMOYX,NR,USMTNRC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,MOYX,Moyie Springs Fire Department,,156 Canyon View Road  Moyie Springs Idaho 83845,2082679088,,20090518,20161020
USIDMRX,GB,USUTGBC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,MRX,Meridian Fire Department,,"540 E. Franklin Road, Meridian, ID 83642   Idaho ",,,20110202,20110202
USIDMRYX,NR,USMTNRC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,MRYX,Murray Fire Department,,21109 Coeur d'Alene River Rd  Murray Idaho 83874,2086823952,,20090518,20161020
USIDMTX,GB,USUTGBC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,MTX,Middleton Rural Fire District,,"302 Star Blvd, Middleton, ID 83644   Idaho ",,,20110202,20110302
USIDMVH,GB,USUTGBC,Resource Provider Only,US Federal,DOI,FWS,,US,ID,MVH,Magic Valley Fish Hatchery,,2036 River Road  Filer Idaho 83328,2083263230,james_forsythe@fws.gov,20160617,20160617
USIDMVX,GB,USUTGBC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,MVX,Midvale Fire Protection District,,"10 River Street, Midvale, ID 83645   Idaho ",,,20110202,20110202
USIDMWX,GB,USUTGBC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,MWX,Murphy-Reynolds-Wilson Fire Protection District,,"11606 State Hwy 78, Givens Hot Shot Springs, ID 83641   Idaho ",,,20110202,20110302
USIDNBCX,NR,USMTNRC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,NBCX,North Bench Fire District,,64464 Highway 2  Bonners Ferry Idaho 83805,2082678674,,20090518,20161020
USIDNCF,NR,USMTNRC,Incident Host Geographic,US Federal,USDA,FS,,US,ID,NCF,Nez Perce - Clearwater National Forests,117,903 3rd Street  Kamiah Idaho 83536,2089352513,,20131029,20161020
USIDNCR,GB,USUTGBC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,NCR,North Cassia Rural,,   Idaho ,,,20051031,20051031
USIDNEZX,NR,USMTNRC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,NEZX,Nez Perce County Fire Department,,1310 F Street  Lewiston Idaho 83501,2087502040,,20090518,20161020
USIDNIA,NR,USMTNRC,Incident Host Geographic,US Federal,DOI,BIA,,US,ID,NIA,Northern Idaho Agency,,99 Agency Rd  Lapwai Idaho 83540,2088435042,,,20161020
USIDNIC,NA,USIDNIC,Dispatch/Coordination Center,Interagency,,,,US,ID,NIC,National Interagency Coordination Center,,   Idaho ,,,,20030331
USIDNLRX,NR,USMTNRC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,NLRX,Northern Lakes Volunteer Fire Department,,125 W Hayden Ave  Hayden Lake Idaho 83835,2087725711,,20090518,20161020
USIDNNRX,NR,USMTNRC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,NNRX,North of Narrows Fire Department,,14374 E Shore Rd  Coolin Idaho 83821,2084432979,,20130925,20161020
USIDNOX,GB,USUTGBC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,NOX,Notus Fire Department,,"707 Notus Road, Notus, ID 83656   Idaho ",,,20110202,20110202
USIDNPP,NR,USMTNRC,Incident Host Geographic,US Federal,DOI,NPS,,US,ID,NPP,Nez Perce National Historical Park,,39063 US-95  Lapwai Idaho 83540,2088437009,,,20180530
USIDNPT,NR,USMTNRC,Incident Host Geographic,Tribe,Tribe,,,US,ID,NPT,Nez Perce Tribe,NPT,P. O. Box 305  Lapwai Idaho 83540,2088437389,,,20161020
USIDNPTC,NR,USMTNRC,Dispatch/Coordination Center,Tribe,,,,US,ID,NPTC,Nez Perce Tribe Dispatch Center,,PO Box 305  Lapwai Idaho 83540,2088435214,,20060321,20161020
USIDNPX,GB,USUTGBC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,NPX,New Plymouth Fire Department,,"301 N. Plymouth Ave, New Plymouth, ID 83655   Idaho ",,,20110202,20110302
USIDNZRX,NR,USMTNRC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,NZRX,Nez Perce Rural Fire Protection District,,1310 F Street  Lewiston Idaho 83501,2087502040,,20090518,20161020
USIDOAX,GB,USUTGBC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,OAX,Oasis Volunteer Fire Department,,"2792 Desert Wind Road, Mt. Home, ID 83647   Idaho ",,,20110202,20110202
USIDOKR,GB,USUTGBC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,OKR,Oakley Rural,,   Idaho ,,,20051031,20051031
USIDOROX,NR,USMTNRC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,OROX,Orofino Fire Department,,217 1st St PO Box 1028 Orofino Idaho 83544,2084764725,,20090518,20161020
USIDOSBX,NR,USMTNRC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,OSBX,Shoshone County Fire District #1,,921 E Mullan Ave  Osburn Idaho 83849,2087521101,,20090518,20161020
USIDOWX,GB,USUTGBC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,OWX,Owyhee County,,"20381 State Hwy 78, Murphy, ID 83650   Idaho ",,,20100615,20100615
USIDPAC,GB,USUTGBC,Dispatch/Coordination Center,Interagency,,,,US,ID,PAC,Payette Interagency Dispatch Center,,   Idaho ,,,,20030331
USIDPAF,GB,USUTGBC,Incident Host Geographic,US Federal,USDA,FS,,US,ID,PAF,Payette National Forest,,   Idaho ,,,,20030331
USIDPAS,GB,USUTGBC,Incident Host Geographic,US State,ST/L,DL,,US,ID,PAS,Payette Lakes Area Office,,555 Deinhard Lane  McCall Idaho 83638,2086347125,,,20140818
USIDPAVX,NR,USMTNRC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,PAVX,Paradise Valley Fire Department,,2942 Paradise Valley Rd  Bonners Ferry Idaho 83805,2082677909,,20090518,20161020
USIDPAX,GB,USUTGBC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,PAX,Parma Rural Fire District,,29200 Hwy 95   Idaho ,,,20110202,20110202
USIDPDS,NR,USMTNRC,Incident Host Geographic,US State,,,,US,ID,PDS,Ponderosa Area Office,,3130 Hwy 3  Deary Idaho 83823,2088771121,,,20161020
USIDPDYX,NR,USMTNRC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,PDYX,Northside Fire Protection District,,437 Cedar Ave  Ponderay Idaho 83852,2082654114,,20090518,20161020
USIDPFN,GB,USUTGBC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,PFN,Payette Fire Department,,"600 N. 16th Street, Payette, ID 83661   Idaho ",208-642-6028,,20130813,20130814
USIDPFW,GB,USUTGBC,Incident Host Geographic,US Federal,DOC,NWS,,US,ID,PFW,Pocatello Forecast Office,,   Idaho ,,,20110922,20110922
USIDPGRX,NR,USMTNRC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,PGRX,Plummer-Gateway Fire Protection District,,   Idaho ,,,20090518,20090518
USIDPLS,NR,USMTNRC,Incident Host Geographic,US State,,,,US,ID,PLS,Priest Lake Area Office,,4053 Cavanaugh Bay Rd  Coolin Idaho 83821,2084432516,,,20161020
USIDPLX,GB,USUTGBC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,PLX,Placerville Fire Protection District,,"100 Granite Street, Placerville, ID 83666   Idaho ",,,20110202,20110202
USIDPMRX,NR,USMTNRC,Incident Host Geographic,US County/Local,ID,C&L,,US,ID,PMRX,Pritchard/Murray Volunteer Fire Department,,21109 Coeur d'Alene River Rd  Wallace Idaho 83873,2086823952,,20090518,20161020
USIDPNRL,GB,USUTGBC,Incident Host Geographic,US Federal,DOI,BOR,,US,ID,PNRL,Pacific Northwest Region,,"1150 North Curtis Road, Suite 100  Boise Idaho 83706",3004452133,,,20180917
USIDPOS,NR,USMTNRC,Incident Host Geographic,US State,,,,US,ID,POS,Pend Oreille Area Office,,2550 Hwy 2 West  Sandpoint Idaho 83864,2082635104,,,20161020
